sample,nonambig,all
W006/2013/USA/CA/San_Diego/WN02/unknown/Bird-crow,10299,10302
W007/2013/USA/CA/San_Diego/WN02/unknown/Bird-crow,10299,10302
W057/2013/USA/CA/San_Diego/WN02/unknown/Bird-crow,10299,10302
W055/2013/USA/CA/San_Diego/WN02/unknown/Bird-crow,10299,10302
W059/2013/USA/CA/San_Diego/WN02/unknown/Bird-crow,10067,10302
W087/2015/USA/CA/San_Diego/WN02/unknown/Mosquito-Culex,10299,10302
W071/2014/USA/CA/San_Diego/WN02/unknown/Bird-other,9581,10302
W166/2017/USA/CA/Riverside/WN02/unknown/Bird-crow,10299,10302
W206/2013/USA/CA/Kern/WN02/unknown/Mosquito-Culex,9426,10302
W152/2013/USA/CA/Placer/WN02/unknown/Bird-other,10299,10302
W684/2012/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10299,10302
W685/2012/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10089,10302
W742/2012/USA/CA/Sacramento/WN02/unknown/Bird-other,10299,10302
W744/2012/USA/CA/Sacramento/WN02/unknown/Bird-other,10299,10302
W693/2013/USA/CA/Yolo/WN02/unknown/Mosquito-Culex,10244,10302
W752/2013/USA/CA/Sacramento/WN02/unknown/Bird-crow,10299,10302
W697/2013/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,9872,10302
W201/2013/USA/CA/Lake/WN02/unknown/Mosquito-Culex,10299,10302
W202/2013/USA/CA/Butte/WN02/unknown/Mosquito-Culex,10299,10302
W679/2011/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10299,10302
W738/2011/USA/CA/Sacramento/WN02/unknown/Bird-crow,10299,10302
W739/2011/USA/CA/Sacramento/WN02/unknown/Bird-crow,10299,10302
W734/2011/USA/CA/Sacramento/WN02/unknown/Bird-crow,10299,10302
W680/2011/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10299,10302
W735/2011/USA/CA/Sacramento/WN02/unknown/Bird-crow,10299,10302
W737/2011/USA/CA/Sacramento/WN02/unknown/Bird-other,10299,10302
W743/2012/USA/CA/Sacramento/WN02/unknown/Bird-crow,10299,10302
W746/2012/USA/CA/Sacramento/WN02/unknown/Bird-other,10299,10302
W688/2012/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10247,10302
W689/2012/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10117,10302
W727/2010/USA/CA/Sacramento/WN02/unknown/Bird-crow,10299,10302
W694/2013/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10251,10302
W695/2013/USA/CA/Yolo/WN02/unknown/Mosquito-Culex,9798,10302
W204/2013/USA/CA/Lake/WN02/unknown/Mosquito-Culex,10299,10302
W222/2015/USA/CA/Fresno/WN02/unknown/Mosquito-Culex,9898,10302
W749/2013/USA/CA/Sacramento/WN02/unknown/Bird-crow,10299,10302
W211/2014/USA/CA/Stanislaus/WN02/unknown/Mosquito-Culex,10299,10302
W212/2014/USA/CA/Fresno/WN02/unknown/Mosquito-Culex,10299,10302
W712/2016/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10090,10302
W772/2016/USA/CA/Sacramento/WN02/unknown/Bird-other,10299,10302
W704/2014/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10178,10302
W754/2013/USA/CA/Sacramento/WN02/unknown/Bird-crow,10299,10302
W755/2014/USA/CA/Sacramento/WN02/unknown/Bird-other,10299,10302
W207/2013/USA/CA/Sutter/WN02/unknown/Mosquito-Culex,9571,10302
W698/2014/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10299,10302
W699/2014/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10299,10302
W757/2014/USA/CA/Sacramento/WN02/unknown/Bird-other,10299,10302
W715/2016/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10299,10302
W770/2016/USA/CA/Sacramento/WN02/unknown/Bird-other,10298,10302
W756/2014/USA/CA/Sacramento/WN02/unknown/Bird-crow,10299,10302
W782/2017/USA/CA/Yolo/WN02/unknown/Bird-other,10299,10302
W765/2015/USA/CA/Sacramento/WN02/unknown/Bird-other,10299,10302
W705/2015/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10299,10302
W707/2015/USA/CA/Yolo/WN02/unknown/Mosquito-Culex,10299,10302
W240/2016/USA/CA/Kings/WN02/unknown/Mosquito-Culex,10299,10302
W485/2016/USA/CA/Kern/WN02/unknown/Mosquito-Culex,10191,10302
W687/2012/USA/CA/Yolo/WN02/unknown/Mosquito-Culex,9993,10302
W762/2015/USA/CA/Yolo/WN02/unknown/Bird-crow,10299,10302
W763/2015/USA/CA/Yolo/WN02/unknown/Bird-other,10299,10302
W233/2016/USA/CA/Fresno/WN02/unknown/Mosquito-Culex,10227,10302
W235/2016/USA/CA/Fresno/WN02/unknown/Mosquito-Culex,10299,10302
W244/2017/USA/CA/Tulare/WN02/unknown/Mosquito-Culex,10299,10302
W494/2017/USA/CA/Kern/WN02/unknown/Mosquito-Culex,10045,10302
KJ501178/2011/USA/CA/Unknown/WN02/unknown/Mosquito-Culex,10239,10302
KR349006/2011/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10263,10302
KR349021/2011/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10135,10302
KR349005/2011/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10135,10302
KR349002/2011/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10263,10302
KR349004/2011/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10135,10302
KR349026/2011/USA/CA/Sutter/WN02/unknown/Mosquito-Culex,10135,10302
KR349003/2011/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,9945,10302
KR349001/2011/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10077,10302
W157/2013/USA/CA/Shasta/WN02/unknown/Bird-other,9841,10302
W342/2017/USA/CA/Kern/WN02/unknown/Bird-crow,10132,10302
W493/2017/USA/CA/Kern/WN02/unknown/Mosquito-Culex,10061,10302
W478/2015/USA/CA/Kern/WN02/unknown/Mosquito-Culex,10131,10302
W486/2016/USA/CA/Kern/WN02/unknown/Mosquito-Culex,10042,10302
KJ145829/2010/USA/NY/Unknown/SW03/unknown/Bird-crow,10296,10302
MF175815/2012/USA/TX/Dallas/SW03/unknown/Mosquito-Culex,10247,10302
MG004536/2016/USA/AZ/Maricopa/WN02/unknown/Mosquito-Culex,10291,10302
W013/2016/USA/CA/San_Diego/WN02/unknown/Bird-other,10299,10302
W591/2017/USA/CA/San_Diego/WN02/unknown/Bird-crow,10053,10302
W095/2017/USA/CA/San_Diego/WN02/unknown/Bird-crow,10137,10302
W098/2017/USA/CA/San_Diego/WN02/unknown/Mosquito-Culex,10299,10302
W100/2017/USA/CA/San_Diego/WN02/unknown/Mosquito-Culex,10299,10302
W093/2016/USA/CA/San_Diego/WN02/unknown/Mosquito-Culex,10299,10302
W105/2015/USA/CA/San_Diego/WN02/unknown/Bird-crow,9661,10302
W594/2017/USA/CA/San_Diego/WN02/unknown/Bird-crow,10276,10302
W092/2015/USA/CA/San_Diego/WN02/unknown/Mosquito-Culex,10126,10302
W701/2014/USA/CA/Sacramento/WN02/unknown/Mosquito-Culex,10172,10302
W703/2014/USA/CA/Yolo/WN02/unknown/Mosquito-Culex,9966,10302
W250/2017/USA/CA/Stanislaus/WN02/unknown/Mosquito-Culex,10274,10302
W722/2017/USA/CA/Yolo/WN02/unknown/Mosquito-Culex,10299,10302
W171/2017/USA/CA/Contra_Costa/WN02/unknown/Bird-crow,10059,10302
W725/2017/USA/CA/Yolo/WN02/unknown/Mosquito-Culex,10299,10302
W726/2017/USA/CA/Yolo/WN02/unknown/Mosquito-Culex,10299,10302
W593/2017/USA/CA/San_Diego/WN02/unknown/Bird-crow,10084,10302
W228/2015/USA/CA/Alameda/WN02/unknown/Mosquito-Culex,10249,10302
W241/2017/USA/CA/Stanislaus/WN02/unknown/Mosquito-Culex,9636,10302
W242/2017/USA/CA/Fresno/WN02/unknown/Mosquito-Culex,10111,10302
W243/2017/USA/CA/Fresno/WN02/unknown/Mosquito-Culex,10089,10302
W780/2017/USA/CA/Sacramento/WN02/unknown/Bird-other,10181,10302
W218/2014/USA/CA/Alameda/WN02/unknown/Mosquito-Culex,10231,10302
W590/2017/USA/CA/San_Diego/WN02/unknown/Bird-crow,9383,10302
W239/2016/USA/CA/Kings/WN02/unknown/Mosquito-Culex,9905,10302
W434/2011/USA/CA/Kern/SW03/unknown/Mosquito-Culex,9415,10302
GQ379160/2006/Argentina/ARG/B/San_Antonio_De_Areco/NY99/unknown/Horse,10298,10302
MH643887/2018/Brazil/BRA/ES/Sao_Mateus/NY99/unknown/Horse,10299,10302
KF367469/2013/British Virgin Islands/VGB/Unknown/WN02/unknown/Bird-other,10297,10302
JN716371/2008/Colombia/COL/ANT/Medellin/NY99/unknown/Bird-other,10299,10302
JN716372/2008/Colombia/COL/ANT/Medellin/NY99/unknown/Bird-other,10299,10302
KU978766/2008/Colombia/COL/ANT/Medellin/NY99/unknown/Bird-other,10299,10302
MH819450/2016/Canada/CAN/QC/Laval/WN02/unknown/Mosquito-Culex,10294,10302
MH819451/2005/Canada/CAN/QC/Dorval/WN02/unknown/Mosquito-Culex,10296,10302
MH819446/2015/Canada/CAN/QC/Montr_al/WN02/unknown/Mosquito-Culex,10295,10302
MH819447/2013/Canada/CAN/QC/Chateauguay/WN02/unknown/Mosquito-Culex,10294,10302
MH819448/2005/Canada/CAN/QC/Villeray_St_Michel/WN02/unknown/Mosquito-Culex,10295,10302
MH819449/2014/Canada/CAN/QC/Montr_al/WN02/unknown/Mosquito-Culex,10296,10302
MH819452/2015/Canada/CAN/QC/Sainte_Julie/WN02/unknown/Mosquito-Culex,10281,10302
MH819453/2016/Canada/CAN/QC/Saint_Lambert/WN02/unknown/Mosquito-Culex,10296,10302
MH819454/2006/Canada/CAN/QC/Rosemont/WN02/unknown/Mosquito-Culex,10295,10302
MH819455/2006/Canada/CAN/QC/Mirabel/WN02/unknown/Mosquito-Culex,10296,10302
MH819456/2013/Canada/CAN/QC/Longueuil/WN02/unknown/Mosquito-Culex,10296,10302
MH819457/2005/Canada/CAN/QC/Sainte_Anne_Des_Plaines/WN02/unknown/Mosquito-Culex,10290,10302
MH819458/2005/Canada/CAN/QC/Blainville/WN02/unknown/Mosquito-Culex,10293,10302
MH819459/2014/Canada/CAN/QC/Longueuil/WN02/unknown/Mosquito-Culex,10296,10302
MH819460/2013/Canada/CAN/QC/Montr_al/WN02/unknown/Mosquito-Culex,10295,10302
MH819461/2004/Canada/CAN/QC/Varennes/WN02/unknown/Mosquito-Culex,10295,10302
MH819462/2015/Canada/CAN/QC/Boucherville/WN02/unknown/Mosquito-Culex,10296,10302
MH819463/2014/Canada/CAN/QC/Montr_al/WN02/unknown/Mosquito-Culex,10295,10302
MH819464/2004/Canada/CAN/QC/St_Jean_Sur_Richelieu/WN02/unknown/Mosquito-Culex,10295,10302
MH819465/2015/Canada/CAN/QC/Saint_Bruno/WN02/unknown/Mosquito-Culex,10295,10302
MH819466/2016/Canada/CAN/QC/Montr_al/WN02/unknown/Mosquito-Culex,10293,10302
MH819467/2013/Canada/CAN/QC/Pointe_Claire/WN02/unknown/Mosquito-Culex,10291,10302
MH819468/2004/Canada/CAN/QC/Saint_Hyacinthe/WN02/unknown/Mosquito-Culex,10289,10302
MH819469/2006/Canada/CAN/QC/Cote_St_Luc_Hamstead/WN02/unknown/Aedes vexans,10296,10302
MH819470/2014/Canada/CAN/QC/Montr_al/WN02/unknown/Mosquito-Culex,10295,10302
MH819471/2004/Canada/CAN/QC/Laval/WN02/unknown/Mosquito-Culex,10296,10302
W0982/2018/USA/NH/Rockingham/WN02/unknown/,10299,10302
W0983/2018/USA/NH/Rockingham/WN02/unknown/,10299,10302
W0970/2018/USA/NH/Hillsborough/WN02/unknown/,10299,10302
W0964/2018/USA/NH/Hillsborough/WN02/unknown/,10299,10302
W0973/2018/USA/NH/Hillsborough/WN02/unknown/,10299,10302
W0981/2018/USA/NH/Rockingham/WN02/unknown/,10066,10302
W0979/2018/USA/NH/Rockingham/WN02/unknown/,9926,10302
W0980/2018/USA/NH/Rockingham/WN02/unknown/,10089,10302
W0974/2018/USA/NH/Hillsborough/WN02/unknown/,10299,10302
W0965/2018/USA/NH/Rockingham/WN02/unknown/,10299,10302
W0984/2018/USA/NH/Rockingham/WN02/unknown/,10299,10302
W0953/2015/USA/NH/Rockingham/WN02/unknown/,10299,10302
W0971/2018/USA/NH/Hillsborough/WN02/unknown/,10299,10302
W0958/2017/USA/NH/Rockingham/WN02/unknown/,10299,10302
W0963/2018/USA/NH/Hillsborough/WN02/unknown/,10299,10302
W0960/2017/USA/NH/Strafford/WN02/unknown/,10299,10302
W0976/2018/USA/NH/Rockingham/WN02/unknown/,10299,10302
W0968/2018/USA/NH/Hillsborough/WN02/unknown/,10299,10302
W0985/2018/USA/NH/Rockingham/WN02/unknown/,10299,10302
W0950/2013/USA/NH/Rockingham/WN02/unknown/,10089,10302
W0951/2013/USA/NH/Rockingham/WN02/unknown/,10299,10302
W0978/2018/USA/NH/Hillsborough/WN02/unknown/,10299,10302
W0975/2018/USA/NH/Rockingham/WN02/unknown/,10299,10302
W0954/2017/USA/NH/Hillsborough/WN02/unknown/,10299,10302
W0961/2017/USA/NH/Rockingham/WN02/unknown/,10299,10302
W0967/2018/USA/NH/Hillsborough/WN02/unknown/,10299,10302
W0990/2018/USA/NH/Rockingham/WN02/unknown/,10299,10302
W0989/2018/USA/NH/Cheshire/WN02/unknown/,10299,10302
W0969/2018/USA/NH/Hillsborough/WN02/unknown/,10299,10302
W0966/2018/USA/NH/Hillsborough/WN02/unknown/,10299,10302
W0956/2017/USA/NH/Cheshire/WN02/unknown/,9097,10302
W0977/2018/USA/NH/Hillsborough/WN02/unknown/,10299,10302
W0962/2017/USA/NH/Rockingham/WN02/unknown/,10299,10302
W0987/2018/USA/NH/Rockingham/WN02/unknown/,10299,10302
W0952/2015/USA/NH/Hillsborough/WN02/unknown/,10299,10302
W0955/2017/USA/NH/Hillsborough/WN02/unknown/,10299,10302
W0959/2017/USA/NH/Rockingham/WN02/unknown/,10299,10302
W0988/2018/USA/NH/Rockingham/WN02/unknown/,10282,10302
W0986/2018/USA/NH/Rockingham/WN02/unknown/,10299,10302
W0957/2017/USA/NH/Hillsborough/WN02/unknown/,10299,10302
W0972/2018/USA/NH/Cheshire/WN02/unknown/,10299,10302
W764/2015/USA/CA/Yolo/SW03/unknown/bird,10299,10302
W150/2012/USA/CA/Losangeles/WN02/unknown/bird,9855,10302
W192/2012/USA/CA/Kings/WN02/unknown/mosquito,10170,10302
W282/2006/USA/CA/Kern/WN02/unknown/bird,9101,10302
W079/2015/USA/CA/San_Diego/SW03/unknown/mosquito,9982,10302
W200/2012/USA/CA/Fresno/SW03/unknown/mosquito,9997,10302
W364/2005/USA/CA/Kern/WN02/unknown/mosquito,9991,10302
W542/2014/USA/CA/San_Diego/WN02/unknown/bird,10300,10302
W818/2009/USA/CA/Sacramento/WN02/unknown/bird,10103,10302
W583/2015/USA/CA/San_Diego/SW03/unknown/bird,8378,10302
W719/2017/USA/CA/Sacramento/WN02/unknown/mosquito,10092,10302
W681/2011/USA/CA/Sacramento/WN02/unknown/mosquito,10302,10302
W664/2009/USA/CA/Sacramento/SW03/unknown/mosquito,9204,10302
W656/2008/USA/CA/Sacramento/WN02/unknown/mosquito,10042,10302
W173/2017/USA/CA/Ventura/SW03/unknown/bird,10070,10302
W249/2017/USA/CA/Merced/WN02/unknown/mosquito,10092,10302
W582/2015/USA/CA/San_Diego/SW03/unknown/bird,10043,10302
W750/2013/USA/CA/Yolo/WN02/unknown/bird,10302,10302
W187/2011/USA/CA/Losangeles/WN02/unknown/mosquito,10302,10302
W153/2013/USA/CA/Shasta/WN02/unknown/bird,9503,10302
W343/2017/USA/CA/Kern/WN02/unknown/bird,9893,10302
W544/2014/USA/CA/San_Diego/WN02/unknown/bird,9939,10302
W753/2013/USA/CA/Yolo/WN02/unknown/bird,10280,10302
W302/2008/USA/CA/Kern/SW03/unknown/bird,8434,10302
W113/2004/USA/CA/Losangeles/WN02/unknown/bird,10302,10302
W636/2005/USA/CA/Sacramento/WN02/unknown/mosquito,10302,10302
W588/2016/USA/CA/San_Diego/WN02/unknown/bird,8515,10302
W803/2007/USA/CA/Sacramento/WN02/unknown/bird,10247,10302
W129/2008/USA/CA/Losangeles/WN02/unknown/bird,10257,10302
W641/2005/USA/CA/Yolo/WN02/unknown/mosquito,9702,10302
W237/2016/USA/CA/Madera/WN02/unknown/mosquito,9818,10302
W517/2008/USA/CA/San_Diego/WN02/unknown/bird,9929,10302
W168/2017/USA/CA/Ventura/WN02/unknown/bird,10088,10302
W392/2007/USA/CA/Kern/SW03/unknown/mosquito,9577,10302
W231/2016/USA/CA/Sutter/WN02/unknown/mosquito,9877,10302
W096/2017/USA/CA/San_Diego/WN02/unknown/bird,10302,10302
W164/2017/USA/CA/Losangeles/WN02/unknown/bird,10302,10302
W122/2006/USA/CA/Butte/WN02/unknown/bird,10070,10302
W053/2009/USA/CA/San_Diego/SW03/unknown/Bird-other,9025,10302
W700/2014/USA/CA/Sacramento/WN02/unknown/mosquito,10069,10302
W238/2016/USA/CA/Riverside/WN02/unknown/mosquito,9904,10302
W692/2013/USA/CA/Sacramento/WN02/unknown/mosquito,10069,10302
W232/2016/USA/CA/Sutter/WN02/unknown/mosquito,9748,10302
W696/2013/USA/CA/Yolo/WN02/unknown/mosquito,9946,10302
W450/2012/USA/CA/Kern/WN02/unknown/mosquito,10012,10302
W259/2005/USA/CA/Kern/SW03/unknown/bird,9929,10302
W124/2007/USA/CA/Butte/WN02/unknown/bird,10302,10302
W321/2011/USA/CA/Kern/WN02/unknown/bird,8868,10302
W078/2015/USA/CA/San_Diego/SW03/unknown/mosquito,10092,10302
W587/2016/USA/CA/San_Diego/SW03/unknown/bird,10210,10302
W595/2017/USA/CA/San_Diego/SW03/unknown/bird,9569,10302
W453/2012/USA/CA/Kern/WN02/unknown/mosquito,10140,10302
W083/2015/USA/CA/San_Diego/WN02/unknown/bird,10302,10302
W215/2014/USA/CA/Stanislaus/WN02/unknown/mosquito,8870,10302
W648/2006/USA/CA/Sacramento/WN02/unknown/mosquito,9824,10302
W145/2012/USA/CA/Riverside/WN02/unknown/bird,10135,10302
W323/2011/USA/CA/Kern/WN02/unknown/bird,9833,10302
W084/2015/USA/CA/San_Diego/SW03/unknown/bird,9663,10302
W729/2010/USA/CA/Sacramento/WN02/unknown/bird,10302,10302
W391/2007/USA/CA/Kern/SW03/unknown/mosquito,10043,10302
W110/2016/USA/CA/San_Diego/WN02/unknown/bird,10302,10302
W280/2006/USA/CA/Kern/SW03/unknown/bird,10043,10302
W210/2013/USA/CA/Sanbernardino/WN02/unknown/mosquito,10240,10302
W060/2013/USA/CA/San_Diego/SW03/unknown/bird,10302,10302
W117/2005/USA/CA/Tulare/SW03/unknown/bird,10062,10302
W025/2008/USA/CA/San_Diego/WN02/unknown/bird,8488,10302
W016/2016/USA/CA/San_Diego/SW03/unknown/mosquito,10251,10302
W326/2011/USA/CA/Kern/SW03/unknown/bird,9302,10302
W161/2017/USA/CA/Riverside/WN02/unknown/bird,10070,10302
W163/2017/USA/CA/Losangeles/WN02/unknown/bird,10140,10302
W144/2012/USA/CA/Stanislaus/WN02/unknown/bird,10302,10302
W532/2009/USA/CA/San_Diego/WN02/unknown/bird,10218,10302
W046/2009/USA/CA/San_Diego/WN02/unknown/bird,10086,10302
W149/2012/USA/CA/Tulare/WN02/unknown/bird,10302,10302
W300/2008/USA/CA/Kern/SW03/unknown/bird,8975,10302
W099/2017/USA/CA/San_Diego/WN02/unknown/mosquito,10302,10302
W188/2010/USA/CA/Fresno/WN02/unknown/mosquito,10302,10302
W766/2015/USA/CA/Yolo/WN02/unknown/bird,10092,10302
W339/2013/USA/CA/Kern/SW03/unknown/bird,10231,10302
W169/2017/USA/CA/Contracosta/WN02/unknown/bird,10211,10302
W440/2011/USA/CA/Kern/SW03/unknown/mosquito,10302,10302
W236/2016/USA/CA/Fresno/WN02/unknown/mosquito,9645,10302
W033/2008/USA/CA/San_Diego/WN02/unknown/bird,10302,10302
W248/2017/USA/CA/Losangeles/WN02/unknown/mosquito,10302,10302
W156/2013/USA/CA/Losangeles/WN02/unknown/bird,9808,10302
W101/2015/USA/CA/San_Diego/SW03/unknown/bird,10302,10302
W226/2015/USA/CA/Fresno/WN02/unknown/mosquito,10092,10302
W810/2008/USA/CA/Sacramento/WN02/unknown/bird,10302,10302
W761/2014/USA/CA/Yolo/WN02/unknown/bird,9290,10302
W184/2008/USA/CA/Stanislaus/SW03/unknown/mosquito,10302,10302
W589/2016/USA/CA/San_Diego/SW03/unknown/bird,10043,10302
W217/2014/USA/CA/Contracosta/WN02/unknown/mosquito,10092,10302
W195/2012/USA/CA/Riverside/WN02/unknown/mosquito,10302,10302
W121/2006/USA/CA/Lassen/SW03/unknown/bird,10040,10302
W094/2016/USA/CA/San_Diego/WN02/unknown/mosquito,10123,10302
W119/2005/USA/CA/Solano/SW03/unknown/bird,10196,10302
W176/2004/USA/CA/Losangeles/WN02/unknown/mosquito,10297,10302
W800/2006/USA/CA/Sacramento/WN02/unknown/bird,10225,10302
W159/2013/USA/CA/Merced/WN02/unknown/bird,10211,10302
W221/2015/USA/CA/Losangeles/WN02/unknown/mosquito,10302,10302
W0918/2013/US-Virgin-Islands/US-VI/Unknown/WN02/unknown/,10302,10302
W0929/2017/USA/ID/Unknown/SW03/unknown/,10302,10302
W0927/2017/USA/ID/Unknown/SW03/unknown/,9458,10302
W0942/2016/USA/OR/Jackson/WN02/unknown/,10302,10302
W0948/2018/USA/OR/Umatilla/SW03/unknown/,10302,10302
W0946/2017/USA/OR/Klamath/WN02/unknown/,10302,10302
W0949/2018/USA/OR/Morrow/SW03/unknown/,10243,10302
W0937/2014/USA/OR/Malheur/SW03/unknown/,9648,10302
W0933/2010/USA/OR/Benton/SW03/unknown/,10302,10302
W0947/2018/USA/OR/Morrow/SW03/unknown/,10164,10302
W0943/2016/USA/OR/Josephine/WN02/unknown/,10302,10302
W0944/2017/USA/OR/Umatilla/SW03/unknown/,10302,10302
W1335/2018/USA/LA/Tangipahioa/WN02/unknown/,10162,10302
W1344/2018/USA/LA/Ascension/WN02/unknown/,10302,10302
W1353/2017/USA/LA/Sttammany/WN02/unknown/,10302,10302
W1301/2017/USA/LA/West_Baton_Rouge/WN02/unknown/,10074,10302
W1328/2018/USA/LA/Tangipahioa/WN02/unknown/,9776,10302
W1330/2018/USA/LA/East_Baton_Rouge/WN02/unknown/,10302,10302
W1378/2017/USA/LA/Bossier/WN02/unknown/,10302,10302
W1337/2018/USA/LA/West_Baton_Rouge/WN02/unknown/,10302,10302
W1302/2017/USA/LA/Ouachita/WN02/unknown/,10128,10302
W1331/2018/USA/LA/Ascension/WN02/unknown/,10019,10302
W1372/2017/USA/LA/Bossier/WN02/unknown/,8689,10302
W1308/2017/USA/LA/West_Baton_Rouge/WN02/unknown/,9969,10302
W1369/2017/USA/LA/Caddo/WN02/unknown/,10261,10302
W1374/2017/USA/LA/Caddo/WN02/unknown/,10093,10302
W1305/2017/USA/LA/West_Baton_Rouge/WN02/unknown/,10302,10302
W1354/2017/USA/LA/East_Baton_Rouge/WN02/unknown/,9524,10302
W1307/2017/USA/LA/Ouachita/WN02/unknown/,10158,10302
W1356/2017/USA/LA/Ouachita/WN02/unknown/,10086,10302
W1324/2018/USA/LA/West_Baton_Rouge/WN02/unknown/,10302,10302
W1367/2017/USA/LA/Allen/WN02/unknown/,8778,10302
W1342/2018/USA/LA/West_Baton_Rouge/WN02/unknown/,10177,10302
W1339/2018/USA/LA/Sttammany/WN02/unknown/,10230,10302
W1346/2018/USA/LA/Bossier/WN02/unknown/,9587,10302
W1373/2017/USA/LA/Allen/WN02/unknown/,8722,10302
W1306/2017/USA/LA/East_Baton_Rouge/WN02/unknown/,10169,10302
W1298/2017/USA/LA/Calcasieu/WN02/unknown/,9729,10302
W1338/2018/USA/LA/Caddo/WN02/unknown/,10163,10302
W1375/2017/USA/LA/Caddo/WN02/unknown/,10302,10302
W1327/2018/USA/LA/West_Baton_Rouge/WN02/unknown/,10302,10302
W1303/2017/USA/LA/Ouachita/WN02/unknown/,9757,10302
W1326/2018/USA/LA/East_Baton_Rouge/WN02/unknown/,10302,10302
W1300/2017/USA/LA/West_Baton_Rouge/WN02/unknown/,9348,10302
W1334/2018/USA/LA/Ascension/WN02/unknown/,10302,10302
W1309/2017/USA/LA/East_Baton_Rouge/WN02/unknown/,9669,10302
W1332/2018/USA/LA/West_Baton_Rouge/WN02/unknown/,10302,10302
W1322/2018/USA/LA/Ouachita/WN02/unknown/,10047,10302
W1379/2017/USA/LA/Allen/WN02/unknown/,9846,10302
W1364/2017/USA/LA/Ouachita/WN02/unknown/,10084,10302
W1336/2018/USA/LA/East_Baton_Rouge/WN02/unknown/,10243,10302
W1329/2018/USA/LA/West_Baton_Rouge/WN02/unknown/,10302,10302
W0938/2015/USA/WA/Franklin/SW03/unknown/,8535,10302
W0926/2016/USA/WA/Spokane/SW03/unknown/,10302,10302
W0920/2015/USA/WA/Grant/SW03/unknown/,10302,10302
W0945/2017/USA/WA/Grant/SW03/unknown/,10302,10302
W0939/2015/USA/WA/Grant/SW03/unknown/,10070,10302
W0930/2017/USA/WA/Walla/WN02/unknown/,8494,10302
W0925/2016/USA/WA/Spokane/SW03/unknown/,10041,10302
W0941/2016/USA/WA/Grant/SW03/unknown/,10302,10302
W0921/2015/USA/WA/Kittitas/SW03/unknown/,10302,10302
W0940/2016/USA/WA/Grant/SW03/unknown/,10302,10302
W0831/2018/USA/OH/Lucas/WN02/unknown/Mosquito-unknown,10192,10302
W0835/2018/USA/OH/Lucas/WN02/unknown/Mosquito-unknown,10302,10302
W0836/2018/USA/OH/Lucas/WN02/unknown/Mosquito-unknown,10302,10302
W0839/2018/USA/OH/Lucas/WN02/unknown/Mosquito-unknown,8488,10302
W0842/2018/USA/OH/Franklin/WN02/unknown/Mosquito-unknown,10071,10302
W0845/2018/USA/OH/Franklin/WN02/unknown/Mosquito-unknown,9411,10302
W0856/2018/USA/OH/Franklin/WN02/unknown/Mosquito-unknown,10081,10302
W0858/2018/USA/OH/Summit/WN02/unknown/Mosquito-unknown,10070,10302
W0860/2018/USA/OH/Summit/WN02/unknown/Mosquito-unknown,10302,10302
W0861/2018/USA/OH/Summit/WN02/unknown/Mosquito-unknown,10111,10302
W0865/2018/USA/OH/Summit/WN02/unknown/Mosquito-unknown,10302,10302
W0870/2018/USA/OH/Summit/WN02/unknown/Mosquito-unknown,10302,10302
W0875/2018/USA/OH/Hamilton/WN02/unknown/Mosquito-unknown,8539,10302
W0885/2018/USA/OH/Lorain/WN02/unknown/Mosquito-unknown,10071,10302
W0891/2018/USA/OH/Lorain/WN02/unknown/Mosquito-unknown,10302,10302
W0897/2018/USA/OH/Montgomery/WN02/unknown/Mosquito-unknown,10257,10302
W0899/2018/USA/OH/Montgomery/WN02/unknown/Mosquito-unknown,10302,10302
W0901/2018/USA/OH/Montgomery/WN02/unknown/Mosquito-unknown,10302,10302
W0902/2018/USA/OH/Montgomery/WN02/unknown/Mosquito-unknown,10103,10302
W0909/2018/USA/OH/Williams/WN02/unknown/Mosquito-unknown,8260,10302
W1383/2002/USA/MN/Redwood/WN02/unknown/Bird-crow,10093,10302
W1384/2002/USA/MN/Ramsey/WN02/unknown/Bird-crow,10302,10302
W1385/2002/USA/MN/Anoka/WN02/unknown/Bird-crow,10302,10302
W1386/2002/USA/MN/OtterTail/WN02/unknown/Bird-crow,10302,10302
